,Name,ReviewRate,ReviewTime,ReviewVisite,ReviewText,HostelType
124,Patrick BOULOUX,5,il y a un jour,no comment,01/2023,11
125,Jimena Fhon Ferrer,4,il y a un jour,no comment,01/2023,11
126,Cedric Perol,5,il y a un jour,no comment,01/2023,11
127,Douglas Henrique Cardoso,5,il y a un jour,no comment,01/2023,11
128,Florine Fairchild,4,il y a un jour,no comment,01/2023,11
129,Jill SanTho,5,il y a un jour,"(Traduit par Google) Excellent endroit pour emmener les enfants de plus de 8 ans qui ont de l'énergie pour marcher et jouer toute la journée, recommandation de visiter un parc en une journée et le lendemain l'autre pour les explorer dans leur intégralité(Avis d'origine)Excelente lugar para llevar a niños mayores de 8 años que tengan energía para caminar y jugar todo el día, recomendación conocer un parque en un solo día y al dia siguiente el otro para recorrerlos en su totalidad",01/2023,11
130,Florian B,5,il y a un jour,no comment,12/2022,11
131,FyboTehBeast,4,il y a un jour,no comment,01/2023,11
132,Angela Cascelli,5,il y a un jour,no comment,01/2023,11
133,Rhana B,5,il y a un jour,no comment,01/2023,11
134,Barbara Turra,5,il y a un jour,no comment,01/2023,11
135,MRL,4,il y a 2 jours,no comment,01/2023,11
136,Karl Leigh,5,il y a 2 jours,"(Traduit par Google) Une expérience brillante, vous avez besoin de quelques jours là-bas, mais si vous voulez tout voir et tout rouler, j'ai hâte d'y retourner(Avis d'origine)Brilliant experience you do need a couple of days there tho if u want to see and ride everything can't wait to go back",01/2023,11
137,ESCUELA SMEDIA,5,il y a 2 jours,no comment,,11
138,Radj Sukhai,5,il y a 2 jours,no comment,01/2023,11
139,Maurice Schuurmans,5,il y a 2 jours,(Traduit par Google) Très sympa malheureusement beaucoup trop court avec 2 enfants(Avis d'origine)Heel leuk helaas veel te kort met 2 kinderen,01/2023,11
140,Jean Lussi,4,il y a 2 jours,no comment,01/2023,11
141,jeremie Rose,3,il y a 2 jours,"Même si La magie de Disney et à la hauteur  !Le cadre et le personnelle et vraiment topPar contre déjà 4 séjours chez Disney à divers occasion ( Noel , hors période scolaire …)La restauration et vraiment décevante aussi bien dans la quantité la qualité et le tarif qui et vraiment désuet de crédibilité !Franchement Mickey fait quelque chose stp !",01/2023,11
142,Estefi R,3,il y a 2 jours,"(Traduit par Google) J'y suis allé en basse saison et un lundi (16 janvier) et il y avait encore beaucoup de monde malgré la pluie. Attractions avec des files d'attente allant jusqu'à 65 minutes qui ont duré 40 secondes (sans exagération). La nourriture était très chère et de très mauvaise qualité. Le fameux cortège était composé d'une petite troupe de danse dans chaque char (et il n'y en avait que 4 ou 5). Le spectacle de drones avant la fermeture était incroyable. Il y avait très peu de personnages Disney et seulement environ 6 réunions avec quelques-unes où il fallait faire la queue jusqu'à 2 heures pour une photo. Oh, et les attractions ont fermé une heure et demie avant la fermeture, même si l'application indiquait que les attractions fermeraient à une heure, plusieurs les ont fermées aussi tôt. Il faut noter la propreté des lieux et que tout est beau. Mais le prix d'entrée est exorbitant.(Avis d'origine)Fui en temporada baja y un lunes (16 de enero) y aún así había mucha gente a pesar de la lluvia. Atracciones con colas de hasta 65min que duraban 40 segundos (sin exagerar). La comida era toda muy cara y de muy baja calidad. La famosa cabalgata estaba compuesta por un cuerpo de baile pequeño en cada carroza(y había solo 4 o 5). El espectáculo con drones antes del cierre si fue sorprendente. Había muy pocos personajes Disney y solo unos 6 encuentros con unos pocos donde había que hacer colas de hasta 2h para una foto. Ah, y cerraron atracciones una hora y media antes del cierre  aunque en la app pusiese que las atracciones cerrasen a una hora, varias las cerraron con esa antelación. Cabe destacar la limpieza del lugar y que todo es precioso. Pero el precio de la entrada es abusivo.",01/2023,11
143,C. Ehe,1,il y a 2 jours,"(Traduit par Google) J'avais hâte d'aller à Disneyland depuis longtemps. j'ai été très déçuMon partenaire et moi sommes allés à Disneyland hors saison (janvier 2023).Les attractions étaient totalement délabrées quand on les regardait de près.La nourriture était disproportionnellement chère. Et le ""sentiment de conte de fées"" ne se présente pas lorsque vous devez manger votre pizza surgelée à 17 euros (avec boisson et salade) dans des assiettes en papier et que vous ne vous rassasiez pas. Les ordures s'entassent dans tous les restaurants. Même dans les cafés, le café est servi dans des gobelets en papier.Pour une peluche bon marché de 10cm vous payez 20 euros.Malgré l'intersaison, le parc était très fréquenté et il fallait faire la queue en moyenne 60 minutes pour 3 minutes de plaisir.Au bout de 3 heures nous en avions marre de ce temple de la consommation.(Avis d'origine)Ich hatte mich lange auf den Urlaub in Disneyland gefreut. Ich wurde schwer enttäuschtMein Partner und ich waren in der Nebensaison (Januar 2023) im Disneyland.Die Attraktionen waren total heruntergekommen als man sie von Nahem betrachtete.Das Essen war unverhältnismäßig teuer. Und ""Märchenfeeling"" kommt leider nicht auf wenn man seine 17 Euro Tiefkühl-Pizza (mit Getränk und Salat) von Papptellern essen muss und nicht satt wird. Der Müll türmt sich in jedem Restaurant. Selbst in den Cafés wird der Kaffe in Pappbechern serviert.Für ein 10cm billig Stofftier zahlt man 20 Euro.Trotz Nebensaison war der Park sehr voll und man hatte Anstehzeit von durchschnittlich 60 min für 3 min Spaß.Wir hatten bereits nach 3 Stunden keine Lust mehr auf diesen Konsumtempel.",01/2023,11
144,Florine Ronds,5,il y a 2 jours,no comment,01/2023,11
145,Saphir UON,5,il y a 2 jours,no comment,01/2023,11
146,Kerry Demenis,5,il y a 2 jours,no comment,01/2023,11
147,nathalie saillet,5,il y a 2 jours,no comment,01/2023,11
148,Eider Gajate,4,il y a 2 jours,no comment,01/2023,11
149,Stefan Merk,5,il y a 2 jours,no comment,01/2023,11
150,Deborah Azoulay,5,il y a 2 jours,no comment,01/2023,11
151,Thierry Maîtrasse,3,il y a 2 jours,no comment,01/2023,11
152,Tamara Gadar,5,il y a 2 jours,"(Traduit par Google) Absolument magique ! Chaque centimètre carré de Disneyland Paris était très propre. Il y a beaucoup d'options de sièges et un large choix de plats/collations/boissons à des prix abordables.Le temps d'attente pour les manèges peut être assez long, alors emportez avec vous des collations ou toute autre forme de divertissement personnel pour vous aider à passer le temps. La tour de la terreur avait l'une des files d'attente les plus longues au moment de ma visite, mais le frisson et l'expérience globale valaient vraiment la peine d'attendre. Les photos prises pendant les manèges sont à un prix raisonnable et en valent la peine (les expressions faciales n'ont pas de prix!)Le défilé de l'après-midi était un spectacle magique inexplicable qui a vraiment fait sortir mon enfant intérieur, saluant et émerveillé par chaque personnage qui passait.Assurez-vous de porter des chaussures et des vêtements confortables pour vous aider à profiter de l'expérience !(Avis d'origine)Absolutely magical! Every inch of Disneyland Paris was very clean. There are a lot of seating options and a wide selection of food/snacks/drinks to choose from at affordable prices.The wait time for rides can be pretty long, so carry along snacks or any form of personal entertainment to help you pass the time. The Tower of Terror had one of the longest lines at the time of my visit, but the thrill and overall experience was totally worth the wait. Pictures taken while on the rides are reasonably priced and worth it (the facial expressions are priceless!)The parade in the afternoon was an unexplainable magical sight that truly brought out my inner child, waving and marveling at every character that passed by.Ensure that you're wearing comfortable shoes and clothing to help you enjoy the experience!",08/2019,11
153,syra champagne,5,il y a 2 jours,no comment,01/2023,11
154,Stacy Drury,5,il y a 2 jours,no comment,01/2023,11
155,Laura Tositti,1,il y a 2 jours,(Traduit par Google) Tellement décevant. On dirait un vieux parc à thème des années 70. Le personnel est inexistant. Je ne le referais pas. principalement des attractions bon marché avec vous assis dans un train et quelques vieux robots et décorations(Avis d'origine)So so disappointing. Looks like an old theme park of the 70's. Staff is inexistent. Would not do it again.mainly cheap attractions with you sitting on a train and some old robots and decorations,01/2023,11
156,Xt Xxt,4,il y a 2 jours,(Traduit par Google) Bonne expérience ... cependant très encombré ..(Avis d'origine)Good experience...however very crowded..,01/2023,11
157,Max Schmid,5,il y a 2 jours,no comment,01/2023,11
158,Julie Méréa,5,il y a 2 jours,no comment,01/2023,11
159,Brandon Ballois,5,il y a 2 jours,no comment,01/2023,11
160,Christian Castro sarli,5,il y a 2 jours,no comment,01/2023,11
161,Eduardo Domínguez Ochoa,5,il y a 2 jours,no comment,01/2023,11
162,*AMINA Ali*,5,il y a 2 jours,no comment,01/2023,11
163,séverine le brun,4,il y a 2 jours,"Nous avons passés un super WE le seul bémol c'est l'anglais.C'est la première fois que j'ai cette impression que l'anglais prends beaucoup de place.. par exemple nous avons été déçu que le spectacle du roi lion était en anglais et cela n'était pas indiqué car du coup mon fils de 8ans était déçu de ne pas comprendre les chansons. Alors que pour Stitch nous pouvions choisir le moment en français et c'était parfait ainsi.Et puis en voulant faire une photo avec Donald nous nous sommes retrouvés face a un membre du personnel qui nous a parlé encore en anglais quand je lui ai demandé poliment en français il m'a répondu , toujours en anglais, qu'il ne parlait pas francais..Que c'est dommage ça donne l'impression de passer après les touristes étrangers..",01/2023,11
164,Giancarlo Gargano,5,il y a 2 jours,no comment,01/2023,11
165,Aurelio Dorta,5,il y a 2 jours,no comment,01/2023,11
166,delia gonzalez,5,il y a 2 jours,no comment,01/2023,11
167,lacaussade dylan,3,il y a 2 jours,no comment,01/2023,11
168,San Marseille,3,il y a 2 jours,no comment,01/2023,11
169,Florian Serafino,5,il y a 2 jours,no comment,01/2023,11
170,nimuesing pandy,5,il y a 2 jours,"(Traduit par Google) Que dire... une magie !Conseil : si vous pouvez y aller en hiver, en semaine. Les files d'attente sont considérablement réduites.Téléchargez l'application, vous aurez la possibilité de voir les temps d'attente aux attractions en temps réel.Ne manquez pas le défilé de l'après-midi et le spectacle de clôture !!!Panier-repas, les prix pour manger sont exorbitants et la nourriture n'est pas la meilleure.(Avis d'origine)Che dire...una magia!Consigli: se potete andare d inverno,in settimana. Le code si riducono notevolmente.Scaricate l app,avrete la possibilità di vedere in tempo reale i Min d attesa alle attrazioni.Non perdete la parata del pomeriggio e lo spettacolo a chiusura!!!Pranzo al sacco,i prezzi per mangiare sono esorbitanti e il cibo non è il massimo.",01/2023,11
171,maria infantino,5,il y a 2 jours,no comment,01/2023,11
172,DAVE VREEBURG,5,il y a 2 jours,no comment,01/2023,11
173,Nikmin,5,il y a 2 jours,no comment,01/2023,11
174,Camille Mayeur,5,il y a 2 jours,no comment,01/2023,11
175,Celeste Seeger,5,il y a 2 jours,"(Traduit par Google) Absolument incroyable, j'ai hâte d'y retourner.(Avis d'origine)Absolutely amazing,  cant wait to go back.",01/2023,11
176,Andreia Silva,5,il y a 2 jours,no comment,01/2023,11
177,Carlos Corrales,5,il y a 2 jours,no comment,01/2023,11
178,nicolas choureau,3,il y a 2 jours,no comment,01/2023,11
179,Juan manuel gutierrez mateu,5,il y a 2 jours,no comment,01/2023,11
180,Rachel Hansotte,4,il y a 2 jours,no comment,01/2023,11
181,Jacob Moyers,5,il y a 2 jours,no comment,01/2023,11
182,Eef,3,il y a 2 jours,"(Traduit par Google) Peu d'attractions, cher, de nombreuses attractions fermées(Avis d'origine)Weinig attracties, prijzig, veel attracties gesloten",01/2023,11
183,Arjan van der Does,4,il y a 2 jours,no comment,01/2023,11
184,Roel Claassens,2,il y a 2 jours,"(Traduit par Google) Blanchiment d'argent, mauvais service. Tu ferais mieux d'aller à Europa Park(Avis d'origine)Geldklopperij, slechte service. Je kan beter naar Europa park gaan",01/2023,11
185,Megan Wilson,4,il y a 2 jours,no comment,01/2023,11
186,Rondel Kévin,5,il y a 2 jours,no comment,01/2023,11
187,Б ВСЕ,5,il y a 2 jours,no comment,01/2023,11
188,Fernando Castillo Illanes (Limonero918),5,il y a 2 jours,no comment,,11
189,Thomas Modelon,5,il y a 2 jours,no comment,01/2023,11
190,Bacon,5,il y a 2 jours,no comment,01/2023,11
191,papaya gro,4,il y a 2 jours,no comment,01/2023,11
192,Rocio Fuentes Moreno,5,il y a 2 jours,no comment,01/2023,11
193,Julia Matros,5,il y a 2 jours,no comment,,11
194,Alice Duprez,5,il y a 2 jours,no comment,01/2023,11
195,Iris Van Tiggel,5,il y a 2 jours,no comment,01/2023,11
196,Thierry LANTOINE,4,il y a 2 jours,no comment,01/2023,11
197,Frank Nazzarelli,5,il y a 2 jours,no comment,01/2023,11
198,Janneke Jozee,5,il y a 2 jours,no comment,01/2023,11
199,Davy Dupré,5,il y a 2 jours,no comment,01/2023,11
200,Gerard Galinier,5,il y a 2 jours,"Malgres un tarif très onéreux,un voyage fantastique au pays des rêves,de l illusion,dans des décors magnifiques,les marionnettes,les activitées,l accueil chaleureux,juste un petit bémol,on fait trop la queue pour monter dans les attractions,mais il y a tellement de monde,c'est un peu normal, cela reste malgres son prix mon parc d attractions préféré en Europe,merci à tous",01/2023,11
